"id","name","latitude","longitude"
"YFoTsTCT350QNJ1P_jdet","VICTORIA  AV  E/O  INGLEWOOD  BL","34.00893668283691","-118.42919523628403"
"aRu0gI3cJIJSqtSTeGtdG","BOLLINGER DR AT MARQUEZ AV","34.04436619381648","-118.54704581074985"
"lFSoac1wG98aRlMR2l4qS","MARTEL  AV  S/O  BEVERLY  BL","34.07356439564012","-118.35109458283391"
"NQfRD6GocdR-3KbHvH6ut","4th ST AT SWEETZER AV","34.07090968978952","-118.37030258330743"
"M8LB96gqwD3HlA34AGYdN","AMHERST  AV AT  ROCHESTER AV","34.04118660891945","-118.4656963838218"
"IrKTZd3Dtv8dxcXzzV-FD","IDAHO  AV  W/O  SAWTELLE  BL","34.046001711249865","-118.44800704290235"
"06EZUfvV7fHgAfe1Xz7a2","7TH  ST  E/O  CENTRE  ST","33.73783153094152","-118.28137049585264"
"ZsQz_tiwWsz0R2JZ6VXVi","PATTON AV AT 27th ST","33.719451427700974","-118.30508288442103"
"VUY6UOkF3gT6nCckDHgOa","PARTHENIA  ST  AT  LINDLEY  AV","34.22863320364092","-118.52306098383674"
"ohlu7Md5Y0f1LSplQOjqs","SUNSET BL E/O WESTERN AV","34.098112933696264","-118.30707468779322"
"0RMV0tKl2PKllUF68MoFJ","EDGEMONT  ST  AT  FRANKLIN  AV","34.101773289533064","-118.2961648694731"
"pScqn7uUc7cj5NgRsUVR9","ANOKA  DR  W/O  EL  MEDIO  AV","34.054552692396456","-118.53353235233249"
"fsR1Yxo428oSvORMt2aNt","COLLEGE VIEW AV  S/O  RIDGEVIEW AV","34.13110619955498","-118.22107343936175"
"XngInOaUBMuHNq8w_nj7F","HADDINGTON DR AT MANNING AV","34.03578314318352","-118.41186181241535"
"ptD3O0mv4LwZqDD41rls9","LA BREA AV AT 3rd ST","34.06889738662193","-118.34403438358717"
"XL4gaks5jz8cnXgvcRqzg","TEXAS  AV  AT  CARMELINA  AV","34.04148056135976","-118.46767552133444"
"29m0Bz448CdXpjriTVWsK","LAUREL AV AT OAKWOOD AV","34.07819745772535","-118.36478795822141"
"PTaSrma_DTlDICE_ui1vB","SANTA  MONICA  BL  AT  WESTWOOD  BL","34.04984674965576","-118.43703004671397"
"1_0ECACgieBU_fJ_YUQ5U","HARGIS ST AT CANFIELD AV","34.03650788034453","-118.39214061361348"
"GMSLbSZShaRkNd-JTJcbd","NEOLA  ST  AT  GENEVIEVE  AV","34.13520213686111","-118.1901882466406"
"B58nCKmGa35wBLzFlqTY1","OHIO  AV  AT  GLENDON  AV","34.054587612346424","-118.43985859825594"
"7bO88loIyBFEWcOGYBN8k","DRONFIELD AV AT POLK ST","34.31194896076471","-118.44253467173877"
"1dOkIJuSzHBHcmd-z0aOE","WHITSETT  AV  N/O  VENTURA  BL","34.14270300295112","-118.40520713758465"
"xzqks6VgXZRVic9duDwNp","LA  GRANGE  AV  AT  PELHAM  AV","34.049348287759074","-118.42970875631939"
"N5lMW3YaraXMi634YDDnN","BROXTON AV AT WEYBURN AV","34.06253049356524","-118.44704191386215"
"eRDVgRxubW9W5Pt70PZUQ","WESTMORELAND AV S/O 4th ST","34.06677957834643","-118.28847103980748"
"fw3XHDLlUZEw8hjrE8gmj","COLLEGE  ST  E/O  YALE  ST","34.06444316129717","-118.23871495101379"
"1JuXJlvbY5TKAOPFl_sqD","6TH  ST  AT  PACIFIC  AV","33.738761131260304","-118.2879139420515"
"j50cT1UWM-ifjp9LHgr_P","TENNESSEE AV AT KERWOOD AV","34.050801429298055","-118.41500244654605"
"HLlyo6uqvvy2lBMVgQ8eg","QUEENSBURY DR  S/O FORRESTER  DR","34.039417251738506","-118.40570290240248"
"Pkc3TdTvc1i0np9vdQTE_","BAGLEY  AV  AT  KINCARDINE  AV","34.03544501245884","-118.39427922102406"
"CNAIWEszkU5MmzKKSzm8S","DIVISION ST  AT  CLELAND  AV","34.110522686659856","-118.22095857546411"
"eohOid8_lny2G8o_rWSAL","ROSEVIEW  AV  AT  CYPRESS AV","34.094672122270346","-118.22708301711864"
"CCEAhTJZgzASY7E7JkAuB","PINNEY  ST  AT  EL  DORADO  AV","34.26696992427351","-118.42305995796814"
"-w_KqOgoWNf72KKdkatKK","NORDHOFF  WAY  AT  MIKUNI  AV","34.2319930997389","-118.561093383359"
"gqSap22S7238J4eK5-oGp","PARTHENIA ST AT CANOGA AV","34.22819835945703","-118.5975373166025"
"47cKmM8Jh-1NOP0BrH78I","111th ST W/O LA CIENEGA BL","33.93452294528267","-118.37004007474661"
"WU_RvXhncMokObWjMNTX1","SLAUSON AV AT BUDLONG AV","33.98911059441135","-118.29584844891502"
"sTv7Km3hMog31uvVGP4Sq","PLATT  AV   AT   BURBANK  BL","34.172982097680105","-118.64345970838346"
"bbYswv5ACjWhVar2SS_k3","ALMADEN  CT  N/O  BRIARWOOD  DR","34.11754298559376","-118.4447112287755"
"T6-13pZAeZDIrXj7vqSNC","CURSON  AV  AT  HAWTHORN  AV","34.0980423295935","-118.35502559692847"
"e4jCOVGJICvbJYbBQf1kD","BALBOA BL N/O SESNON BL","34.31039723629123","-118.50178491600172"
"Sh0nMQMXNeUKMlyT4eutz","AVALON  BL  AT  GAGE  AV","33.98195874783849","-118.26518664875793"
"CzwxPmBGvdt3kgNr5bdzD","AVALON  BL  AT  SLAUSON  AV","33.98983867250925","-118.2651986269586"
"7H-B1AMNaIj0UOPF4CwTj","WOODLAKE  AV   AT   CALVERT  ST","34.181158965371125","-118.63148999760047"
"yGM-YeVkMsGu4E_hIcfWl","VERMONT  AV  AT  MANCHESTER AV","33.960030677509266","-118.29146314443197"
"MY8ebImkDpSzmVsWI3E59","EARLMAR DR   AT   CHEVIOT DR","34.03578909079473","-118.40507308940684"
"zTKuqLNuZckWzq6XA1I3L","LOUISE  AV  AT  BURBANK  BL","34.171280345177465","-118.50983343724276"
"TNt9Qk8dzw1hkKTHS082A","E  ST  AT  AVALON  BL","33.77562897176057","-118.26210202036144"
"fYgzCIKsF8xX7t58XZrrC","CENTRAL  AV  AT  118TH  ST","33.929467286368144","-118.25428026632743"
"F8AqocFTMi0gANQEp6_JF","36TH  ST  AT  3RD  AV","34.02289030899195","-118.31890721323016"
"yDesb3w-RID7nr8nFTt2E","51ST  ST  E/O  CENTRAL  AV","33.99662503991322","-118.25864942587775"
"6xuu5lM77veFOKVgoYk_6","CHANDLER  BL  AT  WOODMAN  AV","34.16858255378876","-118.43125083807075"
"A-sP3xEswN3k9dB4QszUO","WASHINGTON  BL  AT  HOOPER  AV","34.02314642342992","-118.24796252479035"
"TKNjw5zPOEaw0mpF-4CuD","ST LOUIS  ST  AT  SHERIDAN  ST","34.05155005973526","-118.20952642482759"
"kWJswgN6Db83MJzbeuU5_","EDGEWOOD PL  AT  CLOVERDALE AV","34.05481596334233","-118.34891080607545"
"tpkorl12829SF0APuKFcj","HUSTON ST AT VAN NUYS BL","34.15942007348147","-118.44761784524327"
"Bm41MqFlXi5-jim-OLvWP","RESEDA  BL  AT  SUPERIOR  ST","34.246385320924034","-118.53610267842843"
"46pqfhhEBJrfN0RSzMiKy","CENTURY  PARK  E  AT  GALAXY  WAY","34.05602070797364","-118.41116805935114"
"2tqHVj_9xzDVGDdNi7-WR","STATE  ST  AT  4TH  ST","34.04310875391203","-118.21849949620407"
"RxyuECgZDDMu-mqKF68AU","8TH  ST  AT  WESTLAKE  AV","34.05435901772152","-118.27667129481219"
"mjNw6hxFDoMou_X566SuM","WESTLAKE  AV  S/O  PICO  BL","34.04665696232663","-118.28137787433629"
"9lu6IjTyLmZhjtbvoEaXW","19th ST AT GAFFEY ST","33.7269856679432","-118.29239438424891"
"vhhEESfd-s1LAVmvyMURi","GAULT  ST  E/O  ALABAMA  AV","34.19920930603168","-118.59773724979291"
"bq2WGCcs4rh0kNW-T6J9M","HASKELL  AV  AT  LEADWELL  ST","34.203003098630504","-118.47494128647935"
"tUdcXsFfWYo0EfZ_yvGZd","AMESTOY  AV  AT  OSBORNE  ST","34.23215982376541","-118.506946375486"
"MHvQTQsWxZGY4nQJi6W2X","ANAHEIM ST AT FRAMPTON AV","33.78208459582209","-118.29750441782015"
"EJBH3z7AkmMdQWSZ6QVNL","KENTWOOD  AV  AT  HENEFER  AV","33.977805301199524","-118.40190900754833"
"ytwONTmlrSsVpor3crA6R","BENTLEY  AV  AT  MONTANA  AV","34.07358631406778","-118.45849651721825"
"0VEZyF7oLOSk6367zMaXz","77TH  ST  AT  ALVERSTONE  AV","33.9722852908861","-118.39793608591334"
"Xw4d_apU_jpwHinzA8e74","HESBY ST AT CEDROS AV","34.16213993390444","-118.44871051914308"
"Ptwiq1JZ8hLs8pFmrHQsH","DEEP CANYON DR AT WHITWELL DR","34.12745551880577","-118.4308946051229"
"DcxAzIY0GxQgdCoeXkVfR","RESEDA  BL  AT  NORDHOFF  ST","34.23186789683613","-118.53609575771301"
"v1sACS5hjGHds1Kcb61OI","PARTHENIA  ST  AT  SEPULVEDA  BL","34.22826338716187","-118.46543906365024"
"X4-OubAhof8QxOOU3LWeN","ALLESANDRO ST AT SCOTT AV","34.08227084710448","-118.26206679654061"
"05D_Rmzzg-MADqlmmz3ml","KINZIE  ST  AT  ALDEA  AV","34.24843255243695","-118.50898476098929"
"vv1Am4aD2C7K4kOz8Ykoq","CREEMORE  PL  E/O  CREEMORE  DR","34.24019353341852","-118.27172060987382"
"DhHoiZr54dcnY6Z2Fe5K4","RANCHITO  AV  S/O  OSBORNE  ST","34.23036223306317","-118.43945707819302"
"usAxodDo9ULnzegDQFdiy","MACLAY ST AT FENTON AV","34.304728974825615","-118.41200116985644"
"1j-Bj2Qhmsk7HBxMfj3az","DENKER  AV  AT  ROLLAND CURTIS  PL","34.017333952016486","-118.30454276622277"
"pUvrLZ1xj17fkkHIvb7fV","ENCINO AV S/O CHASE ST","34.22232634679658","-118.51479239351964"
"z0lRCMxAuHspVh-b6W-EJ","GARRICK AV AT SUNBURST ST","34.278149669020614","-118.37661822435368"
"vsphXfwfP2ktUosfph6Pk","SUNSET  BL  AT  FULLER  AV","34.09800123055346","-118.34896869715472"
"dQASZHQZce0eQzPq9VjaA","TALMADGE ST  AT  CLAYTON  AV","34.09912661538697","-118.28304555576798"
"6RVmbNPL2w3ij9yoEBVTV","FISKE  ST  AT  ALBRIGHT  ST","34.049013533974744","-118.52254711287866"
"2tIn9N9toIn_vhz5OcWRY","HYPERION  AV  AT  ROWENA  AV","34.107932767498575","-118.27188205380095"
"93Rn7R0keZqMtkbTajO3-","OCAMPO DR  AT  ALMOLOYA  DR","34.036312047163214","-118.52252626660228"
"t2u5v0XXt0ElvE5UruP2j","TEVIOT  ST  N/O  BANCROFT  AV","34.09710023038916","-118.25804079801316"
"jXjTMqE-T2s_kuy2OywuD","ALLEGHENY ST  AT  DRONFIELD AV","34.250060978997254","-118.37538946589596"
"4AQ4n2dSnXVWzkC-uSd3U","COVELLO ST AT AMESTOY AV","34.2075369674385","-118.50506215695147"
"-yKF4nl6uIfROjsd-uu6h","SHERMAN  WAY  AT  SEPULVEDA  BL","34.20131017051182","-118.45747148405246"
"txqJQd3QCWAyxKooN497V","ST GEORGE ST  AT  GRIFFITH PARK BL","34.10892586451083","-118.2748625307365"
"0dqYu2wEem_juKzqfHUXp","EMERSON AV AT 80th ST","33.96878980880772","-118.40588906912335"
"VtlrehGgVEtfsHNgx-cgN","COVENTRY PL  AT  SELBY  AV","34.03564330129376","-118.4200285632974"
"URiJyMHLTtorTW9HETOTY","FERNMONT ST AT WHEELER AV","34.30767225444149","-118.41856557712349"
"yaCwtSggjjls_9WSWetHM","MASON  AV  AT  TULSA  ST","34.26901553938862","-118.57985272390765"
"CWmnzkm6kusfMsmxcDilX","EASTBORNE AV  AT WESTHOLME  AV","34.05464028426725","-118.43017247485176"
"mosDrFA206JBKuC82J1na","FAIRBURN AV E/O PROSSER AV","34.05355248897039","-118.42646506046611"
"KwPoQ7H7wVx0GgAiFaU-D","MISSISSIPPI AV AT MIDVALE AV","34.04525821243962","-118.43293043626693"
"NMay_Iuy95hx_q-c1yYdx","BATES  AV  AT  SUNSET  BL","34.094089779341445","-118.28351491962856"
"QarRTspaxaNyvYb3TC1hn","OLYMPIC BL AT SAWTELLE BL","34.0381916090363","-118.44127197654221"
"fK9wbPnwCYFGBg_UJTtfF","CHASE ST AT RESEDA BL","34.2246123244247","-118.53581350209663"
"37o8UBwA8lsFjrzJAkd8v","GENEVIEVE  AV  AT  NEOLA  ST","34.13520213686111","-118.1901882466406"
"TeKx6UZEvm-mXUcvHqRnh","LA GRANGE  AV  AT  MALCOLM  AV","34.04829023828743","-118.4314796362672"
"TS8t4ml1-Rp-KexMQkrSM","PLYMOUTH BL AT ROSEWOOD AV","34.078962475877795","-118.32060247016352"
"5Y6m9MnYQpAYbo6qkTYkU","PAXTON ST AT GLENOAKS BL","34.28086223556345","-118.41633613404218"
"hnwL_8vPKCysa8P0J3aeS","VALLEYHEART  DR  W/O  KESTER  AV","34.15936414301653","-118.45743780634237"
"Re15xVM_l3eg5-qvT7-2Y","CABRILLO  AV  AT  MARKET  ST","33.990748634705525","-118.46934929561414"
"pSk-IShl3Eo94QigWhhlJ","PACIFIC COAST HWY  AT  FRIES  AV","33.791082662529334","-118.26461876431478"
"lrg3xut6TWT9CI8qHGtEM","VICTORY  BL  AT  CANOGA  AV","34.18834537329447","-118.59747110546994"
"MNYqmajMLQtNADVzwZMn9","POLK  ST  AT  CREST  AV","34.29341475530844","-118.46572672917287"
"2lndjS7Jhy_18UzXcDsLN","MT SHASTA DR  AT  WESTMONT DR","33.76325470365621","-118.3038901378314"
"W5aCLSrJ0m9gpocaS3-15","MONROE  ST  AT  VIRGIL  AV","34.085628804228755","-118.28449554723632"
"fyEjzbMzeFOZfUKBEsW8M","SUNSET  BL  E/O  VERMONT  AV","34.09816291940761","-118.2895897745434"
"pY9L39N2NyjLB2mO4DrIR","SUNLAND  BL  W/O  NOHLES  DR","34.260263258950246","-118.33937451904022"
"FPzsLhqk-4WBExWR9c-Xv","UNION PACIFIC AV  AT  BOYNE  ST","34.01655376689422","-118.20401125293604"
"sn368x0swO9RJU2_mWyv6","220th ST AT HALLDALE AV","33.82800108020783","-118.30158484302268"
"J-Ru4WmMkp3PVsMfU06_k","ADAMS  BL  AT  SAN  PEDRO  ST","34.02158443887278","-118.261310919878"
"I7iQIzo_Y2nPySu0T0fru","AGNES AV AT WEDDINGTON ST","34.164873285265585","-118.3953881066371"
"M6sCsb_Wl95pplikXMS8J","LOYOLA  BL  AT  85TH  ST","33.96066737391805","-118.41669018632155"
"WYHc-uqR-oNA3LUvqWY0Q","8TH ST E/O HIGHLAND AV","34.060399769759165","-118.33790703155915"
"JmSUjIY9U4po9QXaQzXGv","VERNON AV AT CRENSHAW BL","34.0036390088299","-118.33195428233904"
"k5ifyCWaGxc42ul9GdyTt","AVALON  BL  AT  54TH  ST","33.99328645650681","-118.26520933331568"
"hbUyyCUj6qtrU8nwh_5GZ","HOOVER ST AT 135TH ST","33.91024503295321","-118.28719396075624"
"JFQBvGbHWczuz7Jk7dEWT","COHASSET ST  AT FAIR AV","34.20663024241956","-118.37033255329858"
"WItY48f3rHD-sLhZsYxQv","36TH  PL  AT  GRAMERCY  PL","34.02187223194631","-118.31281697282306"
"CouOLJISHkFzUA9BPJ3s7","FAIR  AV   N/O   STRATHERN  ST","34.215703193084146","-118.37470928058356"
"U0D7gwOnZOIrb_ET5_Pfo","CAMARILLO  ST  AT  BAKMAN  AV","34.1576458738306","-118.37627112513086"
"_X8yTm4ASybRz92FXver7","STAGG  ST  W/O  CLYBOURN  AV","34.21207544060925","-118.36379183137645"
"GNGEMPCf38cBBKcjkKsMw","CAHUENGA BL AT MAGNOLIA BL","34.16491143519617","-118.36154650692687"
"OYfgjPB8WOE1rPicaichy","SEPULVEDA BL AT MORAGA DR","34.077633074091594","-118.46931915322894"
"vd0n1JPzIJcUBKsNS-Y5j","ZONAL  AV  AT  BIGGY  ST","34.06105769861128","-118.20845479143044"
"6wirqMnjEqIXZsP8klk26","9TH  ST  AT  BURNSIDE  AV","34.058962570177435","-118.34958776621345"
"2Ch7GDIojSk9WqXbMvmVo","MASSELIN  AV   AT   OLYMPIC  BL","34.06054776294238","-118.35338745778402"
"9REB84HuvEDn_8rq2nIRs","SHORT  ST  AT  BOYLE  AV","34.02645356050522","-118.22191585193339"
"V6rK5Lv79PzVYqp-9KI75","23RD ST AT UNION AV","34.0349507414423","-118.28343516995344"
"vnl5CcAOpwtp4soEvdq6Y","ALMA ST AT 18th ST","33.72791533333811","-118.29900608511163"
"qurkOPzvyYKxglCTLCPk5","LA  CIENEGA  BL  AT  AIRDROME  ST","34.04710461070626","-118.3761338811792"
"8ZWQZt5LAaZaTqlVdKyLG","1ST  ST  W/O  FIGUEROA  ST","34.05777438351425","-118.2519853458385"
"CT-1qhOj72Cy_6GySYHxg","PACHECO DR AT ENCANTO DR","34.1438624686676","-118.46156391897694"
"nyQpLrihbEww7NkM22Ycq","ALVARADO  ST  AT  SUNSET  BL","34.07762359900179","-118.26346895020137"
"M-N5krpOcDcO-Om9mInIr","GRANT ST AT HENRY FORD AV","33.784813629898906","-118.24211264857828"
"PTvVLoJ1IoU0iZZpFSMF5","AZALIA DR  N/O  PALOMINO DR","34.15213926505896","-118.53918776785702"
"RUX8aA6YTloJ74HRTPnNY","NORDHOFF  ST  AT  WOODLEY  AV","34.235640357564236","-118.48401437033625"
"eFinjEdUCC2sHM2I0VAUv","ELLENDALE  PL  AT  ADAMS  BL","34.03276978212939","-118.28883244635104"
"SF5LkzDQwHqdjpboErXUS","SAN PEDRO ST AT 7th ST","34.0407085339137","-118.24677707830314"
"MbKjuq1xwE83iOOsZ_0NK","VENICE  BL  AT  7TH  AV","34.043576009978345","-118.32485719035354"
"YjbGwM0bvFCY5btzdiOPQ","BEETHOVEN  ST   AT   CORAL  TREE PL","33.979060811523695","-118.42283658929078"
"ZGKTbC-3jtxPvx6yn2Y8H","EMERSON AV AT 80th ST","33.97157228718829","-118.40732793119817"
"3voRWU0BNdWDEsFl94BwC","25TH  ST  AT  ANCHOVY  AV","33.7253474401469","-118.31901065809863"
"AeVb1ahn9yJ8QsePIK-7I","83RD ST   AT  OSAGE AV","33.963540617011","-118.37530208937449"
"J5D0Dq9W5gmrbVp8xpE7A","SHELL  AV  AT  PALMS  BL","33.99231211720067","-118.46297949003385"
"xxI5ADJIUmKt7bCArAlZ9","SYLMAR AV  AT  OSBORNE  ST","34.233163685408115","-118.44589956786471"
"CquSx0EUBrdOWhALyNXoq","LASSEN  ST  AT  BALBOA  BL","34.250264307789166","-118.50241579552124"
"szoo_MuMQktShTZrd9tGu","BEN AV AT KLING ST","34.15580977785471","-118.39429409352736"
"xLzi9T-xSWfgaHO3lSm8b","2ND  ST  AT  POINSETTIA  PL","34.07103885078524","-118.34742330232905"
"OWWjIQAYyQTb6YSMGe8lV","OHIO AV AT WELLESLEY AV","34.03876284585166","-118.46449627618354"
"YY-7Z_BIo2cxauciDaMEV","CENTINELA AV AT IDAHO AV","34.03729970967856","-118.46617242938855"
"ssH5o1vHWpo0lY3OvOUX5","LAUREL AV AT ROSEWOOD AV","34.080146794497225","-118.36479766820678"
"MD4OXhi0qXb6Tl_8aIdsa","STRATHERN ST AT LOUISE AV","34.21567903744061","-118.50881873823164"
"AFqdOwLsbbT2FMJOYXz-p","PICO  BL  W/O  COTNER  AV","34.03620531412538","-118.43667263441306"
"FkpeRM0PT6eNeYTTIrV9j","PENMAR AV AT CARLTON WAY","33.99932024032011","-118.454529249824"
"h645185EOWYFyMmBf_7Rz","PALMS BL AT OVERLAND AV","34.02476125037658","-118.411640552557"
"F04Zf_dPa2vkM-QCoqeHX","BROOKHAVEN AV  AT  GRANVILLE AV","34.02490324357798","-118.44263744579347"
"_HOL1oUB2XPD5bjeFM-rX","SEPULVEDA  BL  AT  CLOVER  AV","34.02650769695544","-118.42796834935433"
"CO_ePR8Hi8KnCLasm7SUo","BEVERLY  BL  AT  GARDNER  ST","34.07614401944216","-118.35322267053189"
"IKBvzwxCGg3DOjEyrO4zr","OHIO  AV  AT  COLBY  AV","34.0466638742274","-118.45290576687475"
"1Jflz774zjqMTD5JLzHl_","BEACON  ST AT 14th ST","33.732385758049716","-118.28047552121133"
"qKYmxXbwhx4hAqYmnFwhW","WINDSOR  BL  AT  ROSEWOOD  AV","34.07621290700228","-118.31961272497773"
"XTdqPnbD-1tVLUGIUB7t0","SHELDON  ST  AT  KEWEN  AV","34.236175372370724","-118.39800546875853"
"UEnWcwijEQBk5gnHpmmnT","MOTOR  AV  N/O  MONTE MAR  DR","34.04809344917413","-118.409092413782"
"5As8iq4mJJtpoFWXJEEWX","DESMOND  ST  AT  TELFAIR  AV","34.27249817154596","-118.43365829820483"
"zvlhWj3-Ckf9aXweVYB5H","EL DORADO AV AT DESMOND ST","34.27143669032018","-118.4317280659974"
"UkhLQ1DyN92JlBoR26jPI","BRADLEY  AV   AT   SAYRE  ST","34.29676445910372","-118.44854146532951"
"O9OKPi6bU6XT4hpxg8KCr","VALERIO ST E/O FIRMAMENT AV","34.204820152608626","-118.47057573852443"
"29RY1lbpSndLktlPneeHk","CLYBOURN  AV  AT  SATICOY  ST","34.20692316424407","-118.36301373272995"
"mF0lv0W9ISolreGMxO8RX","ARCHWOOD ST AT DE CELIS PL","34.1929248953202","-118.49341896517389"
"MqPbpu07hbZsgOXEUhcih","VINELAND  AV  AT  VANOWEN  ST","34.193947755533834","-118.37032623281668"
"Kl5GMAelI0_7dlQVBP0o-","LEMARSH  ST  AT  ETON  AV","34.255387198300895","-118.5929479277579"
"I4e-KMvU_0AsfVzAKR0gK","LA  TIJERA  BL  N/O  64TH  ST","33.98233692303812","-118.36679427615259"
"01Dw62fkg7Ntaj4sD5_Hj","KYLE  ST  AT  WOODWARD  AV","34.264659335554896","-118.30704462848546"
"6mgJ9fIKrM8eeeDEBzaT5","AVALON BL  AT 111th ST","33.93567548006796","-118.26516924340078"
"kfUXS7QsgnxnmRsWpyCn_","EILAT  ST  AT  PAT  AV","34.178031588421796","-118.65712970118386"
"UyQUB2FMUjkyYNoFejBWk","LANKERSHIM BL AT VANOWEN ST","34.1939371160159","-118.38779133723574"
"ZZZwuRTVK4ZQhvl2rxiuf","ATOLL AV N/O SATICOY ST","34.20792835120851","-118.42104424008087"
"9HprSqFTX6LYg3FPY4coz","CLEON AV AT KESWICK ST","34.21026105728321","-118.36811352033995"
"PVtaD2mCPfWibADOSkmPG","VERMONT  AV  AT  98TH  ST","33.94718805519541","-118.29163350276146"
"vKye0GbYkYmEPQJbWzjY2","WESTERN AV  S/O  PARK WESTERN DR","33.75213692987086","-118.30887859917773"
"eP4KeuCbqwJdYl0EVcuVc","PORTOLA  AV  S/O  HUNTINGTON  DR","34.08772536585846","-118.1716326663807"
"Juk8zhgDnIBk2cELs08ZQ","BEVERLY GLEN BL AT ASHTON AV","34.06589210352703","-118.42822663179886"
"DO4nD4XldU59QE9bquXDZ","BURNSIDE  AV  AT  9TH  ST","34.058985361327395","-118.35073563031978"
"cuf4ErqllGu8vz8z9oMl1","CENTRAL AV AT 32nd ST","34.01458034071842","-118.2565264620391"
"t-oFRvRgbp8Y6v1eA_a-M","MOORPARK  ST  AT  TALOFA  AV","34.150399312085895","-118.35167507080578"
"Pa_LYycXMv3ngae5D5FYN","BABCOCK AV AT HART ST","34.197572530901354","-118.40734770492313"
"nr3coT03beP-__PwfSb-Z","LINDO ST AT LA FALDA PL","34.13120822079002","-118.34205732101891"
"61DqmeGw4T0ptwSzZF_4n","GLENCREST  DR  AT  HATTON  CT","34.21887149816372","-118.35461259985196"
"vBQ2VKX9CKP5Qh2BQbmck","SYLVAN ST AT NOBLE AV","34.18484399687005","-118.46073362797796"
"Y3SplwnLU1SbEj6gRmmSq","COHASSET  ST  AT  HASKELL  AV","34.20663113228619","-118.47494454780863"
"sixVPUasmw_oMLhFlGqwo","SAUGUS AV N/O RAYNETA DR","34.14450409463029","-118.46615230873994"
"yZGfNhOVLj_h6I4bQ1Jjy","SEPULVEDA BL AT MORAGA DR","34.07562997717033","-118.46832541639695"
"hLrMDMXwKThGA4ASi-cmu","HOOPER  AV  AT  41ST  ST","34.01022166090978","-118.2521398407066"
"qS4B0NH3TJWoxSKPcGXE1","HOOVER ST AT ADAMS BL","34.03170289029768","-118.283977203589"
"V8nIRtf5BAP8VRvuDy002","AQUA VISTA ST AT KLUMP AV","34.144975223829725","-118.37571196808288"
"XvgZWDtpptp9iTCj9Vgg0","HILL  ST  AT  3RD  ST","34.05166305562448","-118.24910092193265"
"D1VYbbmwoBhzvgtx3Uv5L","RINALDI  ST  AT  WOODLEY  AV","34.27917388853071","-118.48466327228194"
"veYlloVP0Wr_iiQUS-Raw","WILLIS AV AT HATTERAS ST","34.17574633266308","-118.45526826315907"
"ZZl8lRDpdrjAodVbdugUo","OXNARD  ST  AT  VAN  NUYS  BL","34.17939478445021","-118.44872184195737"
"wAuUJDw78OBBrJ4nUR75q","CANOGA  AV  AT  STRATHERN  ST","34.211926851061854","-118.59753597211127"
"6C40_lUJH9oIX1rysgfoj","OXNARD  ST  AT  LEMONA  AV","34.17938881635889","-118.45963846006654"
"h6Hj8bZYCWVgUS-kRETCN","NOBLE  AV  AT  WEDDINGTON  ST","34.167294258494984","-118.46180956469979"
"vxBus0ytd6aRU7j822w1V","FEDERAL AV AT BARRY AV","34.02089428153854","-118.43441784331233"
"S0iUKiJ0MK4BkJhKX1TFB","MIDVALE  AV  N/O  STRATHMORE  DR","34.06642506461844","-118.45194292892532"
"QXZFtIbwm8o0tFXh-QzZg","SUNSET  AV   AT   MAIN  ST","33.99394046963539","-118.47722689192013"
"scjAXRjwSbjW6ayuEbyFk","ROSCOE BL AT HASKELL AV","34.22137374695045","-118.47647312660084"
"lq1vcPAbahm83sQsAX87C","WOODWARD  AV  AT  APPERSON  ST","34.25602806862118","-118.3070362347848"
"2YWqsiqLQDbFZ2QurVnUl","ROSCOE BL AT CORBIN AV","34.22033632741314","-118.56230666557119"
"dvuodtSGMge2Nvz6BGXQH","AZALIA DR  S/O  PALOMINO DR","34.15071818068922","-118.5408277240099"
"8wq-1FqKrDWQQPpJvwXXu","DALEHURST  AV   AT   WYTON  DR","34.07206845805783","-118.43497909283202"
"OGezrX7HWRw9aNpcdX0SQ","WESTHOLME  AV   W/O   MALCOLM  AV","34.069395964054316","-118.43826910855229"
"3p-_rsBQjKCkX7YCJEufj","MEYLER ST AT 25th ST","33.72246519278175","-118.29682800147002"
"tn5nJXv64xyRed9KaciKg","78TH  ST  AT  TRUXTON  AV","33.96927708212619","-118.3917713865537"
"qoar3jeTeC4O6Tkq69D9a","OAKWOOD  AV  AT  BOCCACCIO  AV","33.99176412616866","-118.45698241348188"
"c2H2x4p0Yqs0mfkrnoqNG","WILLOUGHBY AV S/O ALTA VISTA BL","34.087090708578245","-118.34623879800402"
"vEVxiehVqdO6QGgQ8lR7x","SAWTELLE  BL  S/O  UTOPIA  AV","33.9977664982613","-118.40436035107767"
"OTisHTyEwa6__1fyUn9mi","WAVERLY  DR  AT  GLENDALE  BL","34.10842275490397","-118.26379992641169"
"yI0jtLTY_645D80pHLIYG","SARAH ST AT WHITSETT AV","34.153995233086754","-118.40304214177094"
"ZVTZcZ5OEmAQZoNkTD7Va","BEACHY  AV   AT   BONANZA  ST","34.241584565658854","-118.43138534944552"
"MSMCIIr8EVEqcVJw7Y9bU","SUNBURST  ST  AT  AMESTOY  AV","34.23448666313799","-118.50552527293047"
"rIjZgNojorgMWJSWzhlON","BLOOMFIELD ST AT GOODLAND AV","34.14932623757361","-118.41146696531199"
