"uuid","address","latitude","longitude"
"teJlJl5iZSw8U8-efk4x-","601 NEW HIGH ST","34.059558","-118.238956"
"FiHkI269PtdWubKyGiBPU","600 N BROADWAY","34.059236","-118.239736"
"fSTr5pJtILOaOAQKX3ak0","600 N BROADWAY","34.059346","-118.239685"
"lw7mYO8AwaNANEZJCpRUx","600 N BROADWAY","34.059172","-118.239768"
"COYnEsiLwiIA43aHTpLki","600 N BROADWAY","34.058823","-118.239946"
"HM9KE0YMO1nOo0fMKtUXq","600 N BROADWAY","34.05905","-118.23983"
"jGCngqWRUGGfZySFWeFnW","401 BERNARD ST","34.066942","-118.236125"
"hOHMJ9Sata5y7WDQGWtoK","401 BERNARD ST","34.067082","-118.236506"
"8y82dbCB0mhL-Hfmvnq_m","401 BERNARD ST","34.067015","-118.236321"
"XD6xuqOkqWEACVxiXygCE","401 BERNARD ST","34.067208","-118.236857"
"nH3LD_vnnM7D1VYxfVmbI","800 YALE ST","34.063335","-118.240626"
"mZu4P6GBeyOT-9J9VjTM1","500 ALPINE ST","34.062957","-118.240313"
"RgOxzUZYytRJ8rtmVgnET","400 ORD ST","34.0605","-118.239955"
"TgB-YdO5RpOYEtG96ajHc","400 ORD ST","34.060483","-118.239909"
"HLkfXgt-d9be-PvOGeECC","700 N HILL ST","34.061637","-118.23999"
"1qQ77_m-n8-5zrmC65d68","700 N HILL ST","34.062011","-118.239799"
"3xNUHAYO5KEyyGSaEpEz3","700 N HILL ST","34.062249","-118.239681"
"Q5WHWMt6uhN8DL1Zf-zdz","700 N HILL ST","34.062078","-118.239767"
"1Xr85b_q2GNGnA43tpXhT","700 N HILL ST","34.06169","-118.239964"
"aBctyqPy6tCkQO3K1jfza","1001 N ALAMEDA ST","34.059665","-118.236867"
"DP3NcRnJh-jenwuSbzhgb","1001 N ALAMEDA ST","34.060153","-118.236762"
"YNdavumglzD764seJ04mN","1001 N ALAMEDA ST","34.060087","-118.236774"
"1FH8E1iP5A0zdVr2UIwE9","100 ORD ST","34.059718","-118.237722"
"G0_W_JDsNQa9merRU0Z9p","200 ORD ST","34.059883","-118.238192"
"UKo1bTZ1PRL7PUd22K_bV","200 ORD ST","34.059903","-118.23825"
"yzxxESr3bR7gnZK3xNcdO","1001 N BROADWAY","34.067609","-118.235139"
"CxN4ZyDZPd4WmK4_u7o7k","1001 N BROADWAY","34.067525","-118.235243"
"_HldS7A25AHRWdMnrDJwU","400 BERNARD ST","34.066851","-118.236366"
"Kk5wxlUrsa-TBF4OjHrE5","901 N BROADWAY","34.065657","-118.236747"
"bQl3BHS2tcBKMl_pau2Xv","901 N BROADWAY","34.065907","-118.236573"
"Sg9W2BYe4a4KbcG3l_NoG","901 N BROADWAY","34.066599","-118.236095"
"pSmv3nd3cJFalz-x6QWwV","901 N BROADWAY","34.066446","-118.2362"
"faRQd3AK3PCKvLfLxz91t","901 N BROADWAY","34.064797","-118.237194"
"RpGnUwdy_wamp2GYT5dIa","901 N BROADWAY","34.064869","-118.237159"
"_ncELbiF_RuqMAsFcTvLv","501 COLLEGE ST","34.064748","-118.239425"
"V8QKardxU-_7eJDrL1ynS","501 COLLEGE ST","34.064629","-118.239072"
"1EVnb5jSc9VN6RP5HcR1w","501 COLLEGE ST","34.064849","-118.239716"
"F08nyvhOH4aLjU5wUozbi","501 COLLEGE ST","34.064779","-118.239511"
"MVn27zF8NE-3kmgyHQ6LB","501 COLLEGE ST","34.064699","-118.239276"
"-wUajXPWDmnDrTdTXrB5m","901 N HILL ST","34.065129","-118.238468"
"kUMwAp76wHyJOEQNqikob","901 N HILL ST","34.065635","-118.238216"
"PfqP0b0MfJlmBtaD5BW3j","901 N HILL ST","34.065518","-118.238274"
"HdFJLhRAQUwxKvZGGB72C","900 N HILL ST","34.06653","-118.237549"
"AGpqL59fKvXkkf0AYk4Ek","900 N HILL ST","34.065975","-118.237834"
"0x-hvqepBKEG4quDo49uz","900 N HILL ST","34.065925","-118.237858"
"RCWFrWln0K_PEA0a0MeFf","900 N HILL ST","34.065004","-118.238317"
"T_TaUS4avShjewkmwyluS","900 N HILL ST","34.065328","-118.238157"
"oG-vb2Gq0lCzXV1KNP9nx","900 N HILL ST","34.065054","-118.238293"
"QSWI4EFzPH773mmu40J1c","900 N BROADWAY","34.065738","-118.236433"
"5QtH9Xlanbd5CkdGyGhAM","900 N BROADWAY","34.065927","-118.236304"
"TLZa_6KG4qyz0RutUg4Tn","900 N BROADWAY","34.065976","-118.236269"
"u87rgIgzSU_fIIgkl9jGu","900 N BROADWAY","34.065588","-118.236537"
"qTu1yM6obFZW_6WNCCyBE","900 N BROADWAY","34.06581","-118.236383"
"wRniUitqREg-tjblUQf84","900 N BROADWAY","34.064493","-118.237106"
"0EdLoPV5PcuNiv678Wuj4","900 N BROADWAY","34.064551","-118.237077"
"0BjPpKGuNqVx9VY1L7t8S","901 N HILL ST","34.065985","-118.23804"
"8wDN8JQsShBoya3SUSUGa","901 N HILL ST","34.066216","-118.237923"
"gWfnP5d5nD9khdTodOQrL","901 N HILL ST","34.066099","-118.237982"
"klEr2lUmNOmmZuQiKsVDN","901 N HILL ST","34.066331","-118.237866"
"jJQUZdd16FmVpxRN7_pT1","901 N HILL ST","34.066148","-118.237957"
"lcE64-4a--iKiKKGypetJ","900 YALE ST","34.065666","-118.239446"
"ovl2JES6tNSju0x0FgPVR","900 YALE ST","34.065495","-118.239532"
"HivmyxS6_a2V7Xg7fzyxf","900 YALE ST","34.065318","-118.23962"
"_CUrA2lmSe-Mgk76feC4m","301 COLLEGE ST","34.063969","-118.236997"
"TqQ8OSmyq5iX0UX8jcCga","201 COLLEGE ST","34.063846","-118.236477"
"D7rPp25TxOsPdvv7T8hC1","201 COLLEGE ST","34.06381","-118.236327"
"TcjOSkW5T7cEsmPYyhnUZ","301 COLLEGE ST","34.063913","-118.236769"
"snn5UibeeLR3AlW7Wvlvg","201 COLLEGE ST","34.063788","-118.236234"
"yCzgjVP_4ehfPk6LlnBNG","401 COLLEGE ST","34.06416","-118.237702"
"yLIqa9MGmwUqsXwLH-G7J","401 COLLEGE ST","34.064182","-118.237765"
"Fa3Wuez0QMztwAIyOiMBh","500 COLLEGE ST","34.064682","-118.239607"
"eo3c2eRbu40Er6tKKcr77","500 COLLEGE ST","34.064732","-118.239751"
"xtASC44F5HBJN17MATBXV","801 N HILL ST","34.063275","-118.239393"
"LYbbCShztfaIBnzD2ogFM","600 NEW HIGH ST","34.058659","-118.239241"
"uFyfMEvWoYQK7zs_UVYAc","600 NEW HIGH ST","34.059212","-118.23897"
"USe-jQCgInyWYmPCnWpc8","601 N BROADWAY","34.059682","-118.239753"
"17s097KFWtHctcIyy-7ZC","601 N BROADWAY","34.059561","-118.239812"
"ebjOD7iiOlLFoHupr-OLk","700 NEW HIGH ST","34.060728","-118.238229"
"AkMrWIBHvoi_m3wZ-G3NM","700 NEW HIGH ST","34.060867","-118.238161"
"a0QeF9XEqaHms8aKIPrNc","700 NEW HIGH ST","34.060982","-118.238105"
"XthAAHGm0b2owNaJ6WuI0","700 NEW HIGH ST","34.061105","-118.238045"
"tYxzQH2bW7RdpHWDXvjXU","700 NEW HIGH ST","34.061225","-118.237986"
"QtAQvD81ChIzsO8ABjx4O","700 NEW HIGH ST","34.061338","-118.237932"
"tW_BadjLT8nT0-LFWRXrR","700 NEW HIGH ST","34.06147","-118.237864"
"tCjlRhFaOJR3MUbCOc4dl","700 NEW HIGH ST","34.061587","-118.237809"
"DTV-rvK369jEIxXYoC-3-","701 N SPRING ST","34.061403","-118.237233"
"xbydCU2udMmZWFnXtciXS","701 N SPRING ST","34.061275","-118.237295"
"S0P9VjMihHx0ail5Su9yx","701 N SPRING ST","34.061159","-118.237351"
"4dGic_8jy32Y02IGts6wA","701 N SPRING ST","34.061036","-118.237412"
"8UpZnVP0SgXYRotOKQvPn","701 N SPRING ST","34.060916","-118.237471"
"Z0Tvf9JzKwIBY-MLtucem","701 N SPRING ST","34.060573","-118.237636"
"4SVoYqv2CqCP8vbhsKNGs","1001 N BROADWAY","34.067202","-118.235643"
"snc8Mml-RmeH3hzBUH83j","600 COLLEGE ST","34.064951","-118.24034"
"N0M2fGhdb-MA01gLCx4py","601 COLLEGE ST","34.065196","-118.240667"
"329BogH7vBA9j3c1lnChE","601 COLLEGE ST","34.065096","-118.240376"
"IgjUTtSgU3EmleKihzAgo","601 COLLEGE ST","34.065146","-118.240523"
"NlyxfzyS3tZcz_rqIBphL","800 N HILL ST","34.063812","-118.238914"
"wt7j345RscxRB_EbCI2wV","800 N HILL ST","34.063884","-118.238876"
"UzcByLzoDIEuJvYs13F75","800 N HILL ST","34.063344","-118.239148"
"9a249u6o6_BXfpxYdhXk5","800 N HILL ST","34.063537","-118.23905"
"PBWbQxuMZW9GYADkueUpc","601 N HILL ST","34.060604","-118.240757"
"ThtHYxwop0eKojQXCY-A6","601 N HILL ST","34.06049","-118.240814"
"N3gI5rKVSP6jDorpYgS13","601 N HILL ST","34.060376","-118.240871"
"WGaPLJDr9UFK1yU-k7Y1f","701 N MAIN ST","34.058559","-118.237699"
"VetfItjEBezd0hXuNZ1VN","601 N SPRING ST","34.059619","-118.238081"
"RkznaKqYo3HJ7EWJSoBug","601 N SPRING ST","34.059446","-118.238169"
"02l0bPk7Pfu4qUgQMXLR_","601 N SPRING ST","34.059291","-118.238245"
"Kw894p_BMDYJvKxlmzEeC","601 N SPRING ST","34.059175","-118.238304"
"kgVqQERRI8ySrhEnQUAxM","601 N SPRING ST","34.058841","-118.238473"
"mGIommKU5Mq5hVQke7K5J","600 NEW HIGH ST","34.059662","-118.238749"
"Ud0JJOvvBB1Ad6efGL1rL","1001 N ALAMEDA ST","34.061199","-118.236538"
"QcOLJjNw29urqEKOQ_QFv","1001 N ALAMEDA ST","34.06125","-118.236528"
"Z3j2bA0H-zlRw5gTr5D46","800 N SPRING ST","34.062082","-118.236742"
"RWOdSowKIEeWfmDlhugvX","800 N SPRING ST","34.062209","-118.236683"
"DC3J1qaM_ZhM9xJn8HVts","800 N SPRING ST","34.062329","-118.236623"
"2LROlgXWlNGAHrHR4mc_s","800 N SPRING ST","34.062451","-118.236564"
"nHRUnwpwWXDaf1YBSTuOD","800 N SPRING ST","34.062572","-118.236505"
"iDpdvCFxf3_AncHkk0J_L","801 N SPRING ST","34.06341","-118.236262"
"tMZAs8ZDWOtS-7rrqlm9N","801 N SPRING ST","34.063286","-118.236321"
"FJmUvOj_RP4gaiO-1oYzc","801 N SPRING ST","34.062981","-118.236469"
"8Q-8WNrxnFdjQzvLC6aW7","801 N SPRING ST","34.062856","-118.236529"
"U1-bDcpiLzrs-w1igoBlM","801 N SPRING ST","34.062505","-118.236701"
"b3PMztWZVjzotfzJZEwNL","801 N SPRING ST","34.06239","-118.236756"
"RsbZvpnVQDFU7eN3P6_z6","801 N SPRING ST","34.062272","-118.236812"
"EICEOoZLrLN3gsvOt4iKb","801 N SPRING ST","34.062095","-118.236898"
"eS4YQzgEb1-dOwNKmK3-S","801 N BROADWAY","34.063175","-118.237999"
"9ewgu3ViVTZXnxWaMsaD6","801 N BROADWAY","34.06324","-118.237966"
"YdG8cXnPY9uMvOqpHHKXt","701 N BROADWAY","34.061749","-118.238717"
"iws2-kh1gmausUk8JWo85","701 N BROADWAY","34.061525","-118.238828"
"EIYaWII8TEmL-3A2Ts9cK","700 N BROADWAY","34.060809","-118.238978"
"nD3enjaCrdFZ3Pqu6twFV","700 N BROADWAY","34.061356","-118.238701"
"tPIpc2-VDs4X7RfaVn7uk","700 N BROADWAY","34.060873","-118.238942"
"B2YvZvuLTzv1Cdht9-oKp","700 N BROADWAY","34.060922","-118.238918"
"OhOqXCFLjNrHctOlfiKxE","700 N BROADWAY","34.061688","-118.238533"
"nSabBnVDeXRF3Qb0y6Al7","800 N BROADWAY","34.062972","-118.237888"
"z2Pm-M96qVjPcOE1L2ffr","800 N BROADWAY","34.063273","-118.237736"
"w_OJsys3bq2C9LMKqcYxJ","401 ALPINE ST","34.062495","-118.238583"
"DfmGfe-glI10L7-fT1Onh","401 ALPINE ST","34.062695","-118.23917"
"Jv2mWQnlZt_IzEYrDhgul","401 ALPINE ST","34.062669","-118.23909"
"mHUhZ0MhPgcvV89pn3pBa","200 ALPINE ST","34.061923","-118.237294"
"cvDbxyj8o1BRGqZmzg-C9","200 ALPINE ST","34.061973","-118.237441"
"Zwkx7aQBIxizpVLocYpjf","201 ALPINE ST","34.062044","-118.237272"
"LeP45kK0RPHJmvZdpb_I4","201 ALPINE ST","34.062143","-118.23756"
"1X1VEmxTYLKhjI1QM-Qb9","201 ALPINE ST","34.062025","-118.237212"
"BNlDYsgCaI4L17hp1UQTn","201 ALPINE ST","34.062096","-118.23742"
"vKa2y1iA3MIPpdLUzCMTv","200 COLLEGE ST","34.063655","-118.236379"
"lM-47_CtdwFfYu32Ee9hA","301 BOYD ST","34.04707","-118.243693"
"tllpLgt40Sc3UjiAqIEzY","201 E 4TH ST","34.04707","-118.245764"
"dbjK0CdxwayK8ynqlX4QG","201 E 4TH ST","34.046932","-118.245495"
"1_zkxg2YSwceGff5QSEh-","201 E 4TH ST","34.046801","-118.245243"
"ZxlNMOzk_Scu6Pearm8iz","201 E 4TH ST","34.046708","-118.245061"
"-sDGJoLBiLKI8wl8kqXCA","201 E 4TH ST","34.046635","-118.244924"
"J-u5L5ysYsR82AnPBAcRq","201 E 4TH ST","34.046734","-118.245112"
"QFlG3PSsQ6buuFxQUpaiz","301 E 4TH ST","34.04633","-118.244223"
"zJS0_27-ZMBfYwPb5fBLh","301 E 4TH ST","34.046282","-118.244082"
"44XUGVniOLANrB2FW-Ex-","301 E 4TH ST","34.046237","-118.243947"
"Ka4Fev6IYxelFJmPy7Hpt","301 E 4TH ST","34.046186","-118.2438"
"gLyy_214P7aFRETp6BH1p","301 E 4TH ST","34.04614","-118.243665"
"IWWnzYDOy7H2yn7qwojlw","301 E 4TH ST","34.046093","-118.243527"
"CXiah_1A18cumyxhQGQir","301 E 4TH ST","34.046007","-118.243268"
"tDZoQF6MOxldWkXjIbDMs","301 CROCKER ST","34.046143","-118.240479"
"sDQHQbWipeILtzdMv5XwS","301 CROCKER ST","34.045952","-118.240646"
"xwAS3Pft0-_N5bKLIa6Mu","301 CROCKER ST","34.045713","-118.240862"
"0XU9sWUByC-j1XHzQLPnl","301 CROCKER ST","34.045154","-118.241366"
"IYFgGuUPmq1dYEldJNCqT","301 S ALAMEDA ST","34.045248","-118.238199"
"ySGBYrgPstM5BQSs-XQ3l","301 S ALAMEDA ST","34.045117","-118.238197"
"uOasrSvbR3s68UZ7TU5-T","301 S ALAMEDA ST","34.044771","-118.238194"
"fcwqB-Fat4jyclzjm3Pql","301 S ALAMEDA ST","34.04465","-118.238189"
"J-G_xk3SY6M9guPLbzQ-V","301 S ALAMEDA ST","34.044335","-118.238195"
"xN0l38a7qobx8XW-_gCZA","301 S ALAMEDA ST","34.044204","-118.2382"
"Ko7Q8ToGmdknnKSmAkWBd","301 S ALAMEDA ST","34.043741","-118.238224"
"vaEn6C5hrxIDr1eh2mmdY","301 S ALAMEDA ST","34.043618","-118.238232"
"VRXGc4Xju9XBEud912CpH","301 S ALAMEDA ST","34.043492","-118.23824"
"EIA3yRUtxl8yaSQzNnxvp","300 E 4TH ST","34.046037","-118.24374"
"JJZR5BS02JtrP0GDi2hVf","300 E 4TH ST","34.04602","-118.243689"
"OG5kZHYrQM5zodErPVjWs","200 E 4TH ST","34.046803","-118.24552"
"WJurFi0EOHe-LQVKmwlbf","200 E 4TH ST","34.046738","-118.245396"
"KErXqLsgbigwdkQ3Pf3z9","300 CROCKER ST","34.045259","-118.241091"
"hQd2j2RkX7clrSqHyrKzy","300 CROCKER ST","34.045362","-118.240998"
"IFFvep5mEnLEPASFE6Z1s","300 CROCKER ST","34.045535","-118.240843"
"nCj4Es83wdo0FT0KOJD2p","300 CROCKER ST","34.04572","-118.240677"
"8SalitcoQJSoDXdMVmZwF","300 CROCKER ST","34.046013","-118.240414"
"g0F9Ay897PvmIwTzjCYYo","300 CROCKER ST","34.046157","-118.240286"
"4FJV6g4XnEmZN8p4iauNZ","700 E 12TH ST","34.032384","-118.250805"
"LJtMxlzzxQJgyRSela68r","700 E 12TH ST","34.032329","-118.250668"
"0o_NvKU1OqmsLfMkgXFgQ","700 E 12TH ST","34.032832","-118.251731"
"fDJiaexOFIIbJYZK6Bpan","700 E 12TH ST","34.032764","-118.251592"
"6hj52zVO6FiVKvSfCnaxZ","700 E 12TH ST","34.032698","-118.251456"
"RJmHj_wxRWedeF5MPhihB","700 E 12TH ST","34.032631","-118.25132"
"sn9-EEi29my45tCzEeXiw","700 E 12TH ST","34.032553","-118.251166"
"ahZA1uKlcaGwW-YHMx9Tn","700 E 12TH ST","34.032488","-118.251032"
"7hYSXCA6RSlvNi3q_35Q3","700 E 12TH ST","34.033524","-118.253111"
"ROEAbpg9Vn9oU053SxlnK","700 E 12TH ST","34.033459","-118.252985"
"6IMLp2AVEG0SBfqMrdI3H","700 E 12TH ST","34.033311","-118.252685"
"XfoA-_3VE11yTDwPFjZ82","700 E 12TH ST","34.033216","-118.252493"
"SrXDcRhYp6SGZ6TDWMlSB","701 E 12TH ST","34.033413","-118.252602"
"cIXKme8mQ4bPdniLK4PDp","701 E 12TH ST","34.033534","-118.252845"
"Ixr5UlopiDwWXOOlVJhGM","701 E 12TH ST","34.033601","-118.252981"
"zco0t-iaeKZ5vqN6qiIHD","700 S LOS ANGELES ST","34.041988","-118.252062"
"okwOZKxfKFX2N3177UPCa","700 S LOS ANGELES ST","34.042064","-118.251941"
"iQm_mY6uX35Jty39BXeN-","700 S LOS ANGELES ST","34.042142","-118.251825"
"Q4Teaqz1vrMUxDGEKv5UZ","700 S LOS ANGELES ST","34.042279","-118.251628"
"7ipC1z2k4gHuMkUGsGRht","700 S LOS ANGELES ST","34.042365","-118.251511"
"b86jgJdOTwXuSUayZs2nh","700 S LOS ANGELES ST","34.042764","-118.25097"
"18-N2LnAV32EX_NoUHWmL","700 S LOS ANGELES ST","34.042932","-118.250743"
"UzDzxqNfvS1vSy-hY3__W","700 S LOS ANGELES ST","34.04302","-118.250622"
"MduhxSHpU7zq3XVQ28PYx","1101 S SANTEE ST","34.036525","-118.25721"
"U4ogyNP6HP8jN6lGhWngT","1101 S SANTEE ST","34.036631","-118.257122"
"_-RLm_qJfgy8An5xzKd9j","1101 S SANTEE ST","34.036745","-118.257032"
"Yhva44VEHNDm4a5hoGr0R","1101 S SANTEE ST","34.036853","-118.256945"
"Tu82vL2SIhdYE5f6O2II8","1101 S SANTEE ST","34.036962","-118.256857"
"TLqUF_MPC6rs5Ew_ItVgn","1101 S SANTEE ST","34.037073","-118.256766"
"qkwOfiVVhnT1pwpEY0V1R","1101 S SANTEE ST","34.037172","-118.256685"
"8JCit50c8rPEcPpTFAFOj","1101 S SANTEE ST","34.037285","-118.256594"
"lmQ3XNIEzaqSsaGPL8EiE","1101 S SANTEE ST","34.037393","-118.256507"
"6AtPgwtLma1s2Y5UlI4qD","1101 S SANTEE ST","34.037504","-118.256418"
"ZDKI6vEj9sAaALMn8E6X2","200 E 12TH ST","34.036723","-118.258101"
"prNyCL9Gz9h6kjL4f1Z57","200 E 12TH ST","34.036648","-118.257986"
"Wvpt2OMIhK7OLmKrNCqp_","200 E 12TH ST","34.036569","-118.257863"
"j2JoqwUdbUVA6Uq8TeQK6","200 E 12TH ST","34.036488","-118.257736"
"TpPB1nt64hZwoJNgqvokt","200 E 12TH ST","34.03641","-118.257616"
"sSpZXnfKdjypoqsLeq6Ij","1000 S MAPLE AVE","34.037453","-118.254808"
"LrO9E430-jGVk3I0H70Ko","1000 S MAPLE AVE","34.037558","-118.25472"
"qp-fCcPBERQ715y8zDycj","1000 S MAPLE AVE","34.037711","-118.254591"
"wH5cRDo_PlS4e7VpGdWJl","1000 S MAPLE AVE","34.037802","-118.254488"
"_0ZuOkYva5hwWXHPDq6jg","1000 S MAPLE AVE","34.037897","-118.254382"
"iVTfiy1bTBxNVHK_lb0Qe","1000 S MAPLE AVE","34.037985","-118.254286"
"4H-6DmaHn0QjrNLi_8b4t","1100 S MAPLE AVE","34.03582","-118.256134"
"VnAzHRMyq0M9CHHkQR6Hw","1100 S MAPLE AVE","34.035926","-118.25605"
"AZTwZxF_qvCyRie2W-ZTF","1100 S MAPLE AVE","34.03603","-118.255966"
"pOzMUXXnB_3aFfxOyAPDa","1100 S MAPLE AVE","34.036136","-118.255882"
"ULLzuVSRtyWo3zDcTrtXw","1100 S MAPLE AVE","34.036241","-118.255796"
"jdFDZ2yNnREgzyh3RDNIp","1100 S MAPLE AVE","34.036351","-118.255708"
"lfFHh_IpSlfESCqXW2oy0","1100 S MAPLE AVE","34.036774","-118.255365"
"g8BCLYLohGBAPsM83Y1eD","901 S LOS ANGELES ST","34.040624","-118.254398"
"on1DhXsMOtDuojJ8wIKDF","901 S LOS ANGELES ST","34.040542","-118.254518"
"o71TBLb_njulufi-fDCLA","801 S LOS ANGELES ST","34.041808","-118.252606"
"VNwUx8lPdutq7Cp_vcib-","801 S LOS ANGELES ST","34.04173","-118.252728"
"rPF5XQMOcpn7eFh1JHAuO","801 S LOS ANGELES ST","34.041646","-118.252857"
"xSxwIzRTtnoe-M4gUUiE9","801 S LOS ANGELES ST","34.041377","-118.253263"
"m6QrubLkXccJHgLUmIlQj","801 S LOS ANGELES ST","34.041295","-118.253385"
"v_i6x7vknBavZKZL7AX8B","801 S LOS ANGELES ST","34.041211","-118.25351"
"jVdxwDUWEA68w2QIgqfLL","801 S LOS ANGELES ST","34.041131","-118.253631"
"FUNM3vSSL6H4IxT2wBZ6R","801 S LOS ANGELES ST","34.041049","-118.253757"
"7NY_rbDezXwxfX9ES4uos","800 S LOS ANGELES ST","34.040901","-118.253721"
"Yg07VBZpLA0xwUIA6jqeT","800 S LOS ANGELES ST","34.040978","-118.253603"
"gHIuEFEuQ3z5-wFQBvU4K","800 S LOS ANGELES ST","34.041115","-118.253403"
"waAUb6tuAJgJW3k_qfMK2","800 S LOS ANGELES ST","34.041198","-118.253277"
"aOJcVvLLooKPaMVdSR1PW","800 S LOS ANGELES ST","34.04128","-118.253148"
"BuNIyFAj-fDZuGnzOW1PD","800 S LOS ANGELES ST","34.041535","-118.252768"
"epE4ly1HZiOmePwrXLN8G","800 S LOS ANGELES ST","34.041617","-118.25264"
"oPhbXHkROjMTFYNW6d50S","1101 S MAPLE AVE","34.036701","-118.255554"
"jD1c1fHEoDbe4MPJIkl8Y","1101 S MAPLE AVE","34.036806","-118.255468"
"nmLkceTOOVoWDbG0vO0bC","1101 S MAPLE AVE","34.03691","-118.255386"
"N1UQXV3FVXZSp6ub7KDnB","1101 S MAPLE AVE","34.037014","-118.255301"
"7iIi5R3_ZpoIxBu3-ynF_","1101 S MAPLE AVE","34.036196","-118.255963"
"Qd4S0-OKnGrKrWC0eJ1ov","1101 S MAPLE AVE","34.036301","-118.255876"
"9gcjhUvuIMPfD2mzFEM-b","1101 S MAPLE AVE","34.036412","-118.255787"
"aeiCVASUyuhmVg5BkQqtK","1001 S MAPLE AVE","34.0375","-118.254915"
"mZMJnvR5SlVg1GuQPZj2a","1001 S MAPLE AVE","34.037608","-118.254828"
"IW58ROg4aG8br51_Amgb-","1001 S MAPLE AVE","34.037714","-118.254744"
"nq6foos9jZyCtK2NxLbdU","1001 S MAPLE AVE","34.037812","-118.254652"
"I_FakHyAxin3jI6nATspk","1001 S MAPLE AVE","34.0379","-118.254554"
"4fvOQOjjqnU-En3kAK6Qi","1001 S MAPLE AVE","34.037993","-118.254451"
"tGcZ6bk6F8lC5XmPGuH4M","1001 S MAPLE AVE","34.038086","-118.254344"
"t5aRIuhjov8A_GO2moa15","1000 S LOS ANGELES ST","34.038751","-118.256761"
"NhQc4y1NegVsmn85sguAM","1000 S LOS ANGELES ST","34.038847","-118.256684"
"sKzrvQf3L-2_j7FFY78Bb","1000 S LOS ANGELES ST","34.03906","-118.256485"
"diDq7-jmEBB-Wox4ILK6W","1000 S LOS ANGELES ST","34.039292","-118.256107"
"DnGSn_9DbqkJRM5_1ZNBh","900 S LOS ANGELES ST","34.039913","-118.255206"
"d4SVpiMF0spSy7noMIzox","900 S LOS ANGELES ST","34.039996","-118.255084"
"uWFrz6_0nK36n6utMnXe9","900 S LOS ANGELES ST","34.040126","-118.254887"
"NceA_PJdeXmWwjkgOFuXn","900 S LOS ANGELES ST","34.040343","-118.254561"
"SGlZcmfCAzB4ihLRqMuDg","900 S LOS ANGELES ST","34.040422","-118.254438"
"M-P9QGZFMwUS6ttnxblym","1100 S LOS ANGELES ST","34.037129","-118.258072"
"lv8o9mEUxzFevA1nyEcK8","1100 S LOS ANGELES ST","34.037231","-118.257991"
"bWPUqo2CJwsn_1KYPwA7F","1100 S LOS ANGELES ST","34.037339","-118.257905"
"Je03PCePOWtFvI3ECT-GM","1100 S LOS ANGELES ST","34.037452","-118.257814"
"3GqcEcQ_R2jZ8yQd5weEW","1100 S LOS ANGELES ST","34.037563","-118.257722"
"rXWFSc6inAdJNBVOR18WD","1100 S LOS ANGELES ST","34.037672","-118.257635"
"yBJjElP5C_5NkaSyzTrc3","1100 S LOS ANGELES ST","34.037781","-118.257547"
"C4V14Tz86TA64tCfn-95l","1100 S LOS ANGELES ST","34.037894","-118.257458"
"c102hQJNPS3zrdi35ZP6-","1100 S LOS ANGELES ST","34.037998","-118.257371"
"0g2dCNYsFavAaNh6gNkyk","1100 S LOS ANGELES ST","34.038105","-118.257283"
"BBqj9DG4yv0w_8LNq5hq3","1100 S SANTEE ST","34.036438","-118.257149"
"NuG5GwbOlJeukEPNSMrvQ","1100 S SANTEE ST","34.036547","-118.257062"
"zZe0z3_2oVed0_ADN5tX_","1100 S SANTEE ST","34.036658","-118.256973"
"HCqqyP-xBF1iS8gFFD0Ab","1100 S SANTEE ST","34.036766","-118.256883"
"n0kbBAryDAh3-l_ADC-n0","1100 S SANTEE ST","34.036873","-118.256799"
"CHCVk2vCvDZZ22gXP2vpx","1100 S SANTEE ST","34.036987","-118.256706"
"I495sCr_ZEhXd_Jz8-N5G","1100 S SANTEE ST","34.037099","-118.256617"
"z66BW6i9RKKef0gxAuqkv","1100 S SANTEE ST","34.037209","-118.256527"
"OGif7PNXsQTkn_tgCwZN5","1100 S SANTEE ST","34.03744","-118.256343"
"JghszBBfyRwZJ5JZqRq6f","1100 S SANTEE ST","34.037547","-118.256256"
"2fW5pMhVAuCbfgH_PgtNx","200 E 11TH ST","34.037931","-118.256438"
"npQfOukp7GGVV1zZNSju9","200 E 11TH ST","34.038013","-118.256565"
"BmQWOsb1aFVwiFu0fJxRe","200 E 11TH ST","34.038166","-118.256804"
"VPiV5-MNfuwsevKhvE2iD","200 E 11TH ST","34.038239","-118.256917"
"PLWN7jXFrwtVgH4dfgkrg","201 E 12TH ST","34.036773","-118.258003"
"EjcbMwmRd1cIerZC_6YMH","201 E 12TH ST","34.036695","-118.257883"
"lqkWrO9l1jZ8_AnpC0T92","201 E 12TH ST","34.036563","-118.257674"
"z-2fvy5dkAHMbIWyyxVhQ","201 E 12TH ST","34.036481","-118.25755"
"gs3otrR6fhKOGq4exZkxv","301 E 11TH ST","34.037356","-118.255377"
"r9zAXTe67ZkFHc-NDio7k","301 E 11TH ST","34.037662","-118.255851"
"VBGo1tSNkx4jpcuhNRv9z","201 E 11TH ST","34.037966","-118.256321"
"YOSMYaD2aL9jkJ1tG3MMz","201 E 11TH ST","34.038046","-118.256446"
"VkOFWFLPy4bhg9vaHaJE2","300 E 11TH ST","34.037212","-118.25533"
"7hIt7B2KuSkqpXg7AieJt","300 E 11TH ST","34.037288","-118.255448"
